ciclo,periodo,tipo_recurso_clase,desc_tipo_recurso_clase,rubro,desc_rubro,tipo,desc_tipo,clase,desc_clase,concepto,desc_concepto,concepto_especifico,desc_concepto_esp,monto_estimado,monto_recaudado
2023,Primer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.5,Fondo de Compensación del ISAN,NA,NA,NA,NA,183339228,183339228
2023,Primer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.6,Fondo de Compensación del Régimen de Pequeños Contribuyentes y del Régimen de Intermedios,NA,NA,NA,NA,26471669.999999996,33808748
2023,Primer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.5,Fondos Distintos de Aportaciones,NA,NA,NA,NA,NA,NA,0,14863419.44
2023,Primer Trimestre,4,Endeudamiento,0,Ingresos Derivados de Financiamientos,0.1,Endeudamiento interno,NA,NA,NA,NA,NA,NA,-1829385246,-1829385246.48
2023,Segundo Trimestre,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.1,Predial,NA,NA,NA,NA,17281945671.999996,18317689315.87
2023,Segundo Trimestre,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.2,Sobre Adquisición de Inmuebles,NA,NA,NA,NA,3038723725.0000005,3613199874.229999
2023,Segundo Trimestre,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.3,Sobre Tenencia o Uso de Vehículos,NA,NA,NA,NA,3772620695,3889540411.21
2023,Segundo Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.1,Sobre Espectáculos Públicos,NA,NA,NA,NA,213735090,473770534.7
2023,Segundo Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.2,"Sobre Loterías, Rifas, Sorteos y Concursos",NA,NA,NA,NA,207025382.99999997,260166655
2023,Segundo Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.3,Por la Prestación de Servicios de Hospedaje,NA,NA,NA,NA,224167707.9999999,368546429.04
2023,Segundo Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.4,Por la Venta Final de Bebidas con contenido Alcohólico,NA,NA,NA,NA,104602748,113478534.09
2023,Segundo Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.5,Por las Erogaciones en Juegos con Apuestas,NA,NA,NA,NA,139604018,124991972
2023,Segundo Trimestre,1,Ingresos locales,1,Impuestos,1.5,Impuestos sobre Nóminas y Asimilables,1.5.1,Sobre Nóminas,NA,NA,NA,NA,16329444314,19003423541.52
2023,Segundo Trimestre,1,Ingresos locales,1,Impuestos,1.7,Accesorios de los Impuestos,1.7.1,Accesorios de los Impuestos,NA,NA,NA,NA,71691509,508175131.84
2023,Segundo Trimestre,3,Ingresos del Sector Paraestatal,2,Cuotas y Aportaciones de Seguridad Social,2.4,Otras Cuotas y Aportaciones para la Seguridad Social,2.4.1,Instituciones Públicas de Seguridad Social,NA,NA,NA,NA,3541503383.9999995,2416449338.18
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.1,Por los Servicios de Grúa y Almacenaje de Vehículos,NA,NA,NA,NA,13761899,21372914
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.2,Por el Estacionamiento de Vehículos en la Vía Pública,NA,NA,NA,NA,48119873.99999999,49011110
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.3,Por el Uso o Aprovechamiento de Inmuebles,NA,NA,NA,NA,37364904.99999999,54647973.64
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.4,Por los Servicios de Construcción y Operación Hidráulica y Por la Autorización para Usar las Redes de Agua y Drenaje,NA,NA,NA,NA,43156034.99999999,32807195.289999995
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.5,Por Descarga a la Red de Drenaje,NA,NA,NA,NA,136593328,142278972.75
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.6,Por los Servicios de Recolección y Recepción de Residuos Sólidos,NA,NA,NA,NA,8863347,9876750.51
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.1,Por Cuotas de Recuperación por Servicios Médicos,NA,NA,NA,NA,1957274,3200706
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.2,Por la Prestación de Servicios de Registro Civil,NA,NA,NA,NA,141097912,171603025.23000002
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.3,Por la Prestación de Servicios por el Suministro de Agua,NA,NA,NA,NA,3828722598.999999,4010034432.660001
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.4,"Por la Prestación de Servicios del Registro Público de la Propiedad y de Comercio, y del Archivo General de Notarías",NA,NA,NA,NA,802956825,718275859.2
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.5,Por los Servicios de Control Vehicular,NA,NA,NA,NA,1778507607.0000002,1752264766.5400002
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.6,Por los Servicios de Expedición de Licencias,NA,NA,NA,NA,146995294,171025072
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.7,Por los Servicios de Alineamiento y Señalamiento de Número Oficial y Expedición de Constancias de Zonificación y Uso de Inmuebles,NA,NA,NA,NA,22937607.999999996,22667151
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.8,"Por la Supervisión y Revisión de las Obras Públicas Sujetas a Contrato, así como la Auditoría de las mismas",NA,NA,NA,NA,71016614,175713457.89
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.4,Otros Derechos,4.4.1,Otros Derechos,NA,NA,NA,NA,149984258,240259703.53000003
2023,Segundo Trimestre,1,Ingresos locales,4,Derechos,4.5,Accesorios de los Derechos,4.5.1,Accesorios de los Derechos,NA,NA,NA,NA,27439200,113299525.04
2023,Segundo Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.1,Por la prestación de servicios que corresponden a funciones de derecho privado,5.1.1.1.1,Policía Auxiliar,2978297973,3307359322.69
2023,Segundo Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.1,Por la prestación de servicios que corresponden a funciones de derecho privado,5.1.1.1.2,Policía Bancaria e Industrial,1910036103,1735515286.71
2023,Segundo Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.1,Por la prestación de servicios que corresponden a funciones de derecho privado,5.1.1.1.3,Otros,0,0
2023,Segundo Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.2,Productos que se Destinen a la Unidad Generadora de los mismos,NA,NA,211311461,264814925.30999997
2023,Segundo Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.3,Venta de Hologramas de la Verificación Vehicular Obligatoria,NA,NA,171502457,187604887.1
2023,Segundo Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.2,"Derivados del uso, aprovechamiento o enajenación de bienes no sujetos al régimen de dominio público",5.1.2.1,Enajenación de Bienes Muebles no Sujetos a ser Inventariados,5.1.2.1.1,Enajenación de muebles e inmuebles,0,38501283.39
2023,Segundo Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.2,"Derivados del uso, aprovechamiento o enajenación de bienes no sujetos al régimen de dominio público",5.1.2.1,Enajenación de Bienes Muebles no Sujetos a ser Inventariados,5.1.2.1.2,Planta Productora de Mezclas Asfálticas,246748512.9999999,57752328.22
2023,Segundo Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.2,"Derivados del uso, aprovechamiento o enajenación de bienes no sujetos al régimen de dominio público",5.1.2.1,Enajenación de Bienes Muebles no Sujetos a ser Inventariados,5.1.2.1.3,Tierras y construcciones,410100,1098049.44
2023,Segundo Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.4,Otros productos que generan ingresos corrientes,5.1.4.1,Otros productos,NA,NA,0,0
2023,Segundo Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.5,Productos Financieros,NA,NA,NA,NA,511442937,1147868921.28
2023,Segundo Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.3,Accesorios de los Productos,NA,NA,NA,NA,0,0
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.1,Multas,6.1.1.1,Multas de Tránsito,NA,NA,243104199,574357173.4499999
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.1,Multas,6.1.1.2,"Otras Multas Administrativas, así como las Impuestas por Autoridades Judiciales y Reparación del daño denunciado por los Ofendidos",NA,NA,279884139,231971447.81
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.1,"Sanciones, Responsabilidades e Indemnizaciones",NA,NA,29033796,17956573.34
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.2,Resarcimientos,NA,NA,588750,5328669.28
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.3,"Seguros, Reaseguros, Fianzas y Cauciones",NA,NA,43288284,10365296.81
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.3,Reintegros,NA,NA,NA,NA,0,0
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.4,Aprovechamientos provenientes de obras públicas,6.1.4.1,Sobre Tierras y Construcciones del Dominio Público,NA,NA,251045165.99999997,241282222.55
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.5,Otros Aprovechamientos,6.1.5.1,Recuperación de Impuestos Federales,NA,NA,720484872,437574909.35
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.5,Otros Aprovechamientos,6.1.5.2,Venta de Bases para Licitaciones Públicas,NA,NA,11069775,6424167
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.5,Otros Aprovechamientos,6.1.5.3,Aprovechamientos que se Destinen a la Unidad Generadora de los mismos,NA,NA,223815637.99999997,279018328.75
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.5,Otros Aprovechamientos,6.1.5.4,Donativos y donaciones,NA,NA,0,90553262.95
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.5,Otros Aprovechamientos,6.1.5.5,Otros No Especificados,NA,NA,440275446,1607315029.85
2023,Segundo Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.6,Accesorios de los Aprovechamientos,NA,NA,NA,NA,3112215,10008262.489999998
2023,Segundo Trimestre,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.1,Ingresos por Venta de Bienes y Prestación de Servicios de Instituciones Públicas de Seguridad Social,NA,NA,NA,NA,NA,NA,657363786,4843058167.98
2023,Segundo Trimestre,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.3,Ingresos por Venta de Bienes y Prestación de Servicios de Entidades Paraestatales y Fideicomisos No Empresariales y No Financieros,NA,NA,NA,NA,NA,NA,3965197961.999999,6050094785.80837
2023,Segundo Trimestre,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.4,Ingresos por Venta de Bienes y Prestación de Servicios de Entidades Paraestatales Empresariales No Financieras con Participación Estatal Mayoritaria,NA,NA,NA,NA,NA,NA,298772599,352560394.40999997
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.1,Fondo General de Participaciones,NA,NA,NA,NA,44935366842,44400894508
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.2,Fondo de Fomento Municipal,NA,NA,NA,NA,2400119844.9999995,2369019640
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.3,Participaciones en el Impuesto Especial sobre Producción y Servicios,NA,NA,NA,NA,820271666,1339621698
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.4,Fondo de Fiscalización y Recaudación,NA,NA,NA,NA,1912306242,1965959379
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.5,Por el consumo de Gasolinas y Diesel efectuado en la Ciudad de México,NA,NA,NA,NA,543960898,531409677
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.6,Por ingresos derivados del entero de impuestos,NA,NA,NA,NA,5383966678,7185972909
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.1,Fondo de Aportaciones para los Servicios de Salud,NA,NA,NA,NA,2679858296.0000005,2684152466.19
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.2,Fondo de Aportaciones Múltiples,NA,NA,NA,NA,357865673.99999994,610175132.37
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.3,Fondo de Aportaciones para la Seguridad Pública,NA,NA,NA,NA,325626438,332143434.77
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y las Demarcaciones Territoriales,NA,NA,NA,NA,4711812030,4759270963.57
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.5,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,NA,NA,NA,NA,1312668936,1357818004.76
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.6,Fondo de Aportaciones para la Infraestructura Social,NA,NA,NA,NA,1477898436,1514717041.25
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.3,Convenios,8.3.1,Convenios con la Federación,NA,NA,NA,NA,2873952888,8153849659.23
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.1,Impuesto sobre Automóviles Nuevos,NA,NA,NA,NA,1049908328,1474131321
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.1,Por el Impuesto al Valor Agregado,NA,NA,87204193,126986596
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.2,Por Gastos de Ejecución,NA,NA,1145462,177298
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.3,Por el Impuesto Sobre la Renta,NA,NA,96334787,208152185
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.4,Otros,NA,NA,44983904,59057183.489999995
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.3,Por la Participación de la Recaudación de Impuestos Federales,8.4.3.1,Por el Impuesto sobre la Renta por Enajenación de Bienes Inmuebles y Construcciones,NA,NA,679086178,666000704
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.3,Por la Participación de la Recaudación de Impuestos Federales,8.4.3.2,Otros,NA,NA,0,505463
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.4,Por Multas Administrativas Impuestas por Autoridades Federales No Fiscales,NA,NA,NA,NA,4934806,8808563
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.5,Fondo de Compensación del ISAN,NA,NA,NA,NA,366678456,366678456
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.6,Fondo de Compensación del Régimen de Pequeños Contribuyentes y del Régimen de Intermedios,NA,NA,NA,NA,41372011,54360773
2023,Segundo Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.5,Fondos Distintos de Aportaciones,NA,NA,NA,NA,NA,NA,0,24448801.72
2023,Segundo Trimestre,4,Endeudamiento,0,Ingresos Derivados de Financiamientos,0.1,Endeudamiento interno,NA,NA,NA,NA,NA,NA,-3668619753,-3668619753.0300007
2023,Tercer Trimestre,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.1,Predial,NA,NA,NA,NA,18899288532,20074125455.03
2023,Tercer Trimestre,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.2,Sobre Adquisición de Inmuebles,NA,NA,NA,NA,4918184933,6048572984.11
2023,Tercer Trimestre,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.3,Sobre Tenencia o Uso de Vehículos,NA,NA,NA,NA,3978677455,4152445491.7
2023,Tercer Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.1,Sobre Espectáculos Públicos,NA,NA,NA,NA,346489805.00000006,672661119.1600001
2023,Tercer Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.2,"Sobre Loterías, Rifas, Sorteos y Concursos",NA,NA,NA,NA,328092858,357135142.07000005
2023,Tercer Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.3,Por la Prestación de Servicios de Hospedaje,NA,NA,NA,NA,338425536.99999994,541959452.68
2023,Tercer Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.4,Por la Venta Final de Bebidas con contenido Alcohólico,NA,NA,NA,NA,156904122,160390823.98000002
2023,Tercer Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.5,Por las Erogaciones en Juegos con Apuestas,NA,NA,NA,NA,209626011.99999997,185268724.67
2023,Tercer Trimestre,1,Ingresos locales,1,Impuestos,1.5,Impuestos sobre Nóminas y Asimilables,1.5.1,Sobre Nóminas,NA,NA,NA,NA,23577381407.999996,27428551776.99
2023,Tercer Trimestre,1,Ingresos locales,1,Impuestos,1.7,Accesorios de los Impuestos,1.7.1,Accesorios de los Impuestos,NA,NA,NA,NA,105837162,721308143.62
2023,Tercer Trimestre,3,Ingresos del Sector Paraestatal,2,Cuotas y Aportaciones de Seguridad Social,2.4,Otras Cuotas y Aportaciones para la Seguridad Social,2.4.1,Instituciones Públicas de Seguridad Social,NA,NA,NA,NA,4161741201,3515903139.6
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.1,Por los Servicios de Grúa y Almacenaje de Vehículos,NA,NA,NA,NA,20020599,32584404
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.2,Por el Estacionamiento de Vehículos en la Vía Pública,NA,NA,NA,NA,72179810,74375639
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.3,Por el Uso o Aprovechamiento de Inmuebles,NA,NA,NA,NA,44228482,66218684.09
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.4,Por los Servicios de Construcción y Operación Hidráulica y Por la Autorización para Usar las Redes de Agua y Drenaje,NA,NA,NA,NA,62931478,49922183.29
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.5,Por Descarga a la Red de Drenaje,NA,NA,NA,NA,233920462.00000003,245988347.75
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.6,Por los Servicios de Recolección y Recepción de Residuos Sólidos,NA,NA,NA,NA,13014572,14577061.59
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.1,Por Cuotas de Recuperación por Servicios Médicos,NA,NA,NA,NA,3405471,4708967
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.2,Por la Prestación de Servicios de Registro Civil,NA,NA,NA,NA,218083851,268561447.58000004
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.3,Por la Prestación de Servicios por el Suministro de Agua,NA,NA,NA,NA,6036788352.999999,6282543971.310001
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.4,"Por la Prestación de Servicios del Registro Público de la Propiedad y de Comercio, y del Archivo General de Notarías",NA,NA,NA,NA,1244638276,1135781320.21
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.5,Por los Servicios de Control Vehicular,NA,NA,NA,NA,2096446194,2118685133.39
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.6,Por los Servicios de Expedición de Licencias,NA,NA,NA,NA,220691955.99999997,288490899
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.7,Por los Servicios de Alineamiento y Señalamiento de Número Oficial y Expedición de Constancias de Zonificación y Uso de Inmuebles,NA,NA,NA,NA,34436660,34841639
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.8,"Por la Supervisión y Revisión de las Obras Públicas Sujetas a Contrato, así como la Auditoría de las mismas",NA,NA,NA,NA,192290987.00000003,217181777.51999995
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.4,Otros Derechos,4.4.1,Otros Derechos,NA,NA,NA,NA,229953239,355533538.55
2023,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.5,Accesorios de los Derechos,4.5.1,Accesorios de los Derechos,NA,NA,NA,NA,38081323,182547635.21
2023,Tercer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.1,Por la prestación de servicios que corresponden a funciones de derecho privado,5.1.1.1.1,Policía Auxiliar,4862321144,5053043882.840001
2023,Tercer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.1,Por la prestación de servicios que corresponden a funciones de derecho privado,5.1.1.1.2,Policía Bancaria e Industrial,2921713930,3192239079.2300005
2023,Tercer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.1,Por la prestación de servicios que corresponden a funciones de derecho privado,5.1.1.1.3,Otros,0,0
